"138090",0,0,0,0,0,0,43.64,0,0,0,0,0,0,34.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.13,0,0,0,0,0,0,0
"73647",0,543.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,102.67,0,0,0,0,0,0,0,63.55,46.28,0,0,74.77,0,0,291.68,0,139.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,0,0,0,0,157.5,0,0,0,0,413.24,459.1,0,0,549.01,84.26,249.29,0,0,0,0,1013.54,51.83,215.54,0,0,0,237.67,160.45,0,59.03,37.75,0,0,0,258.73,0,0,0,285.46,0,203.88,302.6,1495.77,0,0,0,0
"102519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.88,448.85,0,0,45.89,33.89,0,0,21.67,50.45,0,0,0,0,0,0,0,0,322.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147.08,52.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.28,0,0,0,0,0,0,0
"139810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.35,0,0,1462.71,0,0,0,0,0,75.04,0,0,0,0,153.11,10.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100697",0,781.72,0,0,0,87.34,0,0,0,0,0,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.91,0,582,359.12,292.08,79.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.81,146.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.11,0,0,0,0,0,0,0,0,0,0,23.76,0,73.78,0,174.23,0,0,0,0,0,0,0,82.31,0,0,0,106.87,111.08,0,0,45.62,0,0,0,0,58.22,141.1,0,0,0,0,0,0,0,0,0,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,55.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,0,0,0,0,0,0,0,0,0,36.02,43.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53101",87.13999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.10999966,84.02999878,0,35.65000153,0,0,0,0,0,0,0,39.56999969,0,0,0,0,0,75.86000061,131.6000061,458.269989,0,0,0,0,0,0,0,0,0,64.37000275,0,0,0,0,0,0,0,0,0,0,86.66999817,0,0,0,0,0,0,33.88000107,0,285.5700073,0,240.3000031,600.0499878,0,0,0,511.5799866,0,0,0,673.5599976,0,0,0,0,0,0,49.06999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5099945,0,0,0,0,0,0,0,73.69000244,0,0,0,0,0,205.6600037,0,176.9700012,0,0,0,0,0,0,0,0,0,0,0,0,0,847.4699707,0,0,0,170.3899994,0,0,118.5699997,0,0,115.4800034,0,0,0,0,0,0,0,0,0,0,35.40000153,0,0,0,0,57.56000137,0,0,0,0,0,0,0,0,0,0,0,0,0,88.66000366,0,0,0,0,137.5,0,0,199.2100067,0,0,168.1499939,221.5899963,0,0,0,67.68000031,0,0
"140215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.97,88.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.93,0,286.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1804.84,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,576.67,0,0,98.63,0,0,0,491.12,0,0,0,0,0,0,0,0,0,511.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.19,0,204.26,0,0,0,0,0,0,0,494.14,0,0,0,0,0,0,50.79,0,0,0,0,0,0,65.29,0,236,0,0,30.61,0,0,0,0,0,152.65,0,0,0,17.48,0,0,0,673.61,157.38,0,0,0
"38910",0,456.0799866,368.2099915,0,0,382.1499939,202.4299927,0,445.9299927,833.4400024,172.8800049,0,0,370.4100037,0,74.08000183,0,235.6600037,304.5400085,0,0,0,116.0699997,225.9100037,265.75,218.6100006,44.93999863,259.1700134,0,0,0,0,0,0,0,0,70.94000244,0,0,276.269989,1460.140015,126.5999985,945.1099854,0,34.02000046,170.75,150.4400024,125.0599976,325.269989,0,0,0,0,789.7700195,0,0,208.3600006,144.7799988,0,0,0,0,647.6599731,176.8099976,0,0,0,32.47999954,117.6800003,44.09000015,209.5800018,48.29999924,0,0,234.4600067,224.4100037,0,0,0,0,0,111.1600037,0,0,0,0,303.9100037,176.4400024,0,239.0599976,551.8300171,0,0,0,76.73000336,743.4799805,0,0,0,101.2799988,0,85.66000366,0,645.3300171,94.84999847,714.0900269,96.76000214,325.75,224.3300018,0,256.6300049,0,114.8600006,0,0,0,514.1799927,177.6600037,0,34.81999969,0,0,151.3099976,0,106.3799973,333.8299866,280.019989,346.1000061,0,216.5800018,0,0,494.6400146,0,0,0,292.8500061,124.9499969,0,0,269.230011,0,84.51000214,0,0,373.9899902,117.3300018,0,415.0400085,0,0,0,0,102.3000031,31.12000084,0,0,192.9700012,325.9599915,431.9500122,0,356.8599854,354.9200134,0,309.2799988,0,194.2400055,0,91.08999634,244.8000031,349.2799988,233.5800018,0,155.5899963,299.7799988,436.6400146,0,0,1286.47998,0,337.8800049,912.5300293,255.3099976,548.1900024,333.9899902,0,439.3299866,938.1400146,633.7600098,0,127.9000015,87.23999786,595.6599731,125.3099976,0,233.0299988,200.75,221,266.3599854,68.93000031,0,0
"129654",0,0,0,0,202.41,0,29.78,0,0,0,0,0,0,0,0,0,0,0,74.24,0,0,484.52,0,0,0,0,0,0,0,0,0,0,0,0,1006.42,0,0,0,0,217.98,0,0,0,96.93,16.43,0,0,0,54.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.46,0,0,0,0,0,0,0,0,0,0,7.49,0,0,133,0,0,355.74,0,0,27.55,696.16,0,0,0,0,0,0,0,0,0,0,0,157.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749.55,0,0,0,0,0,0,0,0,0,0,0,0,1886.53,0,0,0,0,0,0,0,0,0,0,44.41,0,0,0,0,0,9.55,0,0,0,86.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.54,0,1018.47,718.23,0,129.57,0,0,0,0,0,0,0,27.03,1106.28,214.51,0,0,0,0,0,77.79,117.66,0,0,0
"33569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.75,0,0,0,0,0,0,0,0,0,0,0,0,20.59000015,0,0,0,0,0,0,28.07999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.3899994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.11000061,0,0,0,0,0,0,0,0
"156583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73989",0,0,0,37.61,0,70.37,206.32,144.11,0,183.54,62.01,116.42,0,144.7,0,0,0,0,0,0,60.55,0,0,237.26,0,0,56.88,0,0,0,0,0,0,0,74.42,0,0,0,198.48,87.47,191.96,0,0,0,62.41,0,0,0,0,0,0,14.73,0,0,0,0,0,109.52,81.49,0,375.36,90.84,0,454.83,294.96,0,0,0,99.86,0,0,0,103.96,0,151.98,218.54,0,0,176.8,0,0,0,0,0,0,0,0,415.14,0,0,43.32,0,0,0,308.73,310.46,0,0,227.89,0,286.35,0,0,241.88,0,287.48,0,0,0,0,731.85,0,0,0,0,0,0,0,0,0,0,467.55,0,0,0,132.68,0,0,0,0,0,0,0,0,320.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.48,31.32,649.94,575.97,0,82.44,0,138.2,0,0,0,0,247.34,0,27.31,179.42,0,166.34,0,0,0,0,54.72,0,0,194.11,295.28,0,0,0,0,112.31,0,0,0,0,129.74,292.23,0,0,0,0,0,0,0,0,0,0
"50103",0,169.4100037,0,0,0,949.1900024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.8200073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.520000458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778.219971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.77002,0,0,0,38.75999832,0,0,0,0,534.460022,0,0,0,0,0,0,6411.589844,0,0,444.0299988,0,0,0,0,0,0,0,0,104.5999985,0,0,0,0,42.25,0,0,0,0,0,0,0,0,0,0,0,0,1497.900024,0,2380.459961,0,2642.790039,0,0,0,0,37.15000153,2540.800049,0,253.0800018,1862.76001,0,464.730011,555.7600098,0,0,0,0,0,391.4200134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.909912,0,0,0,0,0,0,0,374.730011,0,1103.920044,0,0,0,0,0,0,0,0,0,288.1499939,0,0,0
"56180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46,37.53,0,0,0,5.38,0,0,0,0,0,0,0,0,0,0,0,323.61,0,0,0,0,54.69,0,0,0,0,0,0,0,0,0,0,0,0,46.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.96,0,475.37,0,105.85,0,0,0,0,0,593.04,220.43,403.03,106.29,0,112,0,0,0,0,0,0,0,0,0,0,576.5,210.33,327.13,44.85,65.55,0,0,0,0,0,0,0,289.52,232.37,0,628.81,0,0,0,0,0
"44390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.73000336,240.1999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.80000305,159.5099945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.20999908,0,0,0,0,0,0,0
"139453",0,0,0,0,0,0,0,0,0,0,0,13.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.04,98.94,163.53,89.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76011",0,0,0,0,0,0,0,0,0,261.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.4,0,0,0,0,0,0,0,0,0,0,0,0,509.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.09,57.85,0,0,0,0,0,0,55.37,0,0,0,0,25.41,0,0,0,265.56,0,0,54.75,72.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.69,0,178.75,0,0,0,0,0,0,0,0,0,0,0,0,20.88,67.86,0,0,0,0,0,30.81,0,43.22,0,368.84,0,0,0,0,0,0,0,0,222.79,129.73,121.98,57.43,0,0,0,0,0,0,0,0,0,0,101.55,0,0,0,32.79,0,0,0,330.59,0,0,0,64.59,0,0,128.38,0,0,0,0,0
"50766",438.6000061,0,0,0,0,0,0,0,0,68.31999969,0,76.41000366,0,131.4600067,0,0,0,66.30999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.93000031,0,0,0,29.71999931,0,0,0,58.50999832,124.6399994,53.79999924,89.91999817,158.3099976,0,168.2299957,0,0,0,0,0,0,0,0,0,102.0999985,0,3181.159912,108.0100021,206.5299988,0,102.9000015,0,0,0,0,0,0,0,0,93.06999969,162.1999969,0,0,0,0,0,0,0,312.25,0,0,0,0,0,0,0,0,52.88000107,0,0,152.8999939,0,0,187.5,0,0,0,0,0,0,0,0,65.05999756,0,0,0,0,0,0,0,0,0,0,0,103.6399994,0,0,0,0,0,0,145.5299988,142.0899963,0,0,76.45999908,135,1013.849976,0,0,0,0,4806.890137,92.45999908,113.4499969,1025.430054,48.56999969,834.5,1741.369995,0,1540.540039,0,231.1600037,0,0,108.1900024,183.6199951,0,29.45999908,0,0,0,0,0,0,0,0,0,0,0,189.1499939,0,0,0,0,58.81999969,121.6900024,0,0,104.8899994,112.6500015,0,0,0,93.77999878,0,0,274.3299866,0,40.75,0,0,0,0,134.5899963,0,209.6499939,0,0,126.7099991,0,481.7399902,313.9700012,0,0,256.6799927,70.55000305,0
